AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,240.5,240.9,250.6,280.6,244.4,98.9,95.3,120.7,154.2
Current_Liabilities,171.8,168.7,169.8,193.5,167.1,168.9,158.4,166.9,135.3
Diluted_EPS,-0.643,-0.684,-0.582,-0.394,-0.441,-0.608,-0.587,-0.407,-0.309
Goodwill_Intangibles,60.2,61.1,62.2,63.8,64.8,66.6,67.5,69.1,11.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,139.9,132.7,129.0,130.5,126.4,0.6,0.6,0.7,0.8
Revenue,72.7,67.7,68.1,66.8,62.4,60.3,57.7,55.7,52.1
Shares_Diluted,31.635,31.428,31.18,30.893,30.648,30.455,30.243,30.114,29.964000000000002
Total_Assets,375.0,361.2,371.5,403.9,366.1,225.1,223.0,219.1,192.6
Total_Liabilities,359.6,339.6,339.4,368.0,333.8,214.0,205.3,194.7,162.3
