AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,18.6,21.4,31.6,28.9,34.6,38.0,29.6,29.3,25.8,25.0,18.9,19.0
Current_Liabilities,7.2,5.0,3.6,4.4,3.7,3.7,3.0,3.0,7.7,7.6,9.9,9.5
Diluted_EPS,-4.089,-40.061,-1.883,-7.316,-3.807,-0.502,0.116,-2.255,-0.109,-0.04,-0.14,-1.968
Goodwill_Intangibles,1.3,1.4,7.8,7.9,8.0,8.1,8.2,8.4,6.9,7.0,7.1,7.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,10.9,12.5,13.4,13.3,13.2,14.3,11.8,12.6,4.8,3.0,3.7,4.0
Revenue,3.6,11.0,6.2,1.6,4.7,9.7,8.5,6.2,4.8,6.0,4.0,
Shares_Diluted,1.0549,0.7517,0.761,0.646,0.646,0.6158,0.7862,0.5795,11.3075,8.0803,6.9881,6.9784
Total_Assets,21.2,24.2,43.6,40.7,44.8,48.4,39.6,39.4,34.2,33.6,27.4,28.0
Total_Liabilities,19.7,18.8,17.6,18.3,17.9,19.5,15.3,16.2,15.3,14.4,30.4,30.4
