AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,134.6,126.9,100.8,109.8,100.5,109.3,96.8,113.5,102.9,147.6,127.3,152.7,145.6,156.5,151.7,177.0
Current_Liabilities,80.3,88.1,71.3,155.8,60.5,72.5,59.4,76.9,87.3,129.6,107.6,133.0,119.4,126.5,94.4,99.1
Diluted_EPS,-0.048,-0.046,-0.093,-0.295,-0.198,-0.266,-0.479,-0.263,-0.512,-0.285,-0.44,-0.076,-0.062,-0.262,-0.08199999999999999,-0.184
Goodwill_Intangibles,20.6,21.4,22.1,22.8,23.6,24.3,25.1,25.8,26.5,27.3,28.0,28.8,29.5,30.2,31.0,31.7
Inventory,43.4,38.4,33.3,31.9,32.4,32.7,31.2,34.0,40.2,63.3,56.0,63.9,65.8,74.5,65.2,75.0
LT_Debt,644.9,630.2,631.1,560.9,641.5,638.7,638.6,636.9,637.6,638.4,638.2,645.6,643.4,654.6,663.9,674.7
Revenue,84.5,80.0,97.4,71.3,76.5,69.8,35.7,72.3,72.8,85.4,340.1,113.7,135.9,103.4,138.1,115.3
Shares_Diluted,141.2139,140.7704,100.5475,47.9712,47.9712,47.7239,47.3528,47.3444,47.3333,47.1766,47.0065,47.0729,47.0407,46.8306,44.6794,42.37300000000001
Total_Assets,736.3,739.7,722.4,683.7,685.0,708.2,710.0,750.8,769.7,834.3,822.2,849.9,836.2,849.9,826.7,844.2
Total_Liabilities,751.0,746.4,721.2,750.1,736.9,748.1,735.3,753.2,759.4,799.5,773.3,798.9,780.9,791.8,759.3,774.8
