AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,586.8,631.1,582.8,579.1,549.8,565.0,410.4,497.7,505.6,406.6,429.1,439.7,457.0,475.5
Current_Liabilities,124.5,119.5,124.1,113.2,97.0,85.0,92.7,75.4,69.9,68.1,95.4,88.0,90.6,104.1
Diluted_EPS,-1.053,-1.203,-0.837,-0.586,-0.644,-0.957,-2.371,-0.443,-0.5820000000000001,0.019,-0.703,-0.85,-0.922,-0.99
Goodwill_Intangibles,149.9,153.3,148.4,149.6,150.9,152.3,154.1,155.2,156.3,157.0,158.1,158.7,159.8,160.7
Inventory,7.6,6.5,7.3,6.6,7.4,7.2,7.6,7.3,6.3,6.6,6.1,5.3,5.1,5.6
LT_Debt,374.7,374.3,226.6,223.7,220.9,218.1,215.3,212.7,210.0,207.4,204.9,202.4,199.9,197.5
Revenue,54.2,48.5,57.2,68.2,54.6,47.4,51.0,51.1,48.4,47.8,46.7,44.4,44.7,39.6
Shares_Diluted,63.6384,63.1328,61.6365,60.803,60.5713,56.2685,51.2912,50.9296,44.7638,43.5925,43.03100000000001,42.9438,41.9579,41.4103
Total_Assets,779.5,828.4,776.6,775.1,746.8,764.0,607.4,692.2,678.7,573.1,604.8,613.8,647.6,667.7
Total_Liabilities,622.8,620.3,474.5,467.7,414.5,401.4,396.2,390.8,360.0,347.3,383.6,367.9,370.5,382.0
