AAII_QTR_DATA,07/02/2022,04/02/2022,01/01/2022,10/02/2021,07/03/2021,04/03/2021,12/26/2020,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,748.0,744.1,703.5,633.0,667.9,651.8,625.7,597.4,548.0,516.2,502.0,486.6,479.0,462.0,449.7,448.7
Current_Liabilities,304.7,294.2,272.8,282.3,242.2,237.1,213.3,208.2,179.1,172.1,161.8,169.7,175.3,174.0,186.1,196.7
Diluted_EPS,6.631,5.801,8.567,4.056,2.916,2.707,2.119,1.619,1.8,1.291,2.249,2.254,2.309,2.164,1.444,1.6740000000000002
Goodwill_Intangibles,128.9,129.5,130.9,141.9,89.3,89.5,89.6,89.8,90.0,90.2,90.0,90.5,82.6,82.7,82.8,82.9
Inventory,254.7,244.0,200.3,190.4,150.9,131.2,110.6,111.9,106.4,113.5,110.1,115.2,118.5,116.2,115.4,111.5
LT_Debt,10.7,10.8,11.0,17.3,9.9,10.3,10.8,11.9,12.3,12.7,14.1,14.4,14.2,14.6,15.0,15.2
Revenue,588.3,505.5,431.7,359.5,330.4,306.5,288.8,258.0,254.8,255.3,273.7,268.7,264.0,241.1,233.7,241.5
Shares_Diluted,8.9889,9.244,9.2704,9.2731,9.2765,9.3168,9.2956,9.2954,9.2647,9.2975,9.2939,9.2661,9.2176,9.2284,9.2702,9.3042
Total_Assets,1183.8,1155.0,1112.2,1056.4,970.9,951.8,906.6,882.5,838.3,810.4,787.4,773.8,756.1,725.2,717.2,715.2
Total_Liabilities,332.2,324.5,306.0,323.3,271.8,268.2,244.8,241.8,214.2,202.8,192.1,200.8,205.7,195.6,208.1,220.5
