AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,304.3,324.2,350.3,330.3,302.4,275.3,265.1,273.5,246.3,228.1,250.7,251.9,222.7,184.2,188.7,179.7,170.0,171.0,185.2
Current_Liabilities,160.2,260.0,286.7,290.5,276.9,197.0,131.8,215.1,112.4,68.9,84.2,147.7,117.4,86.8,65.1,61.0,60.1,72.3,96.2
Diluted_EPS,0.139,0.124,0.141,0.153,0.146,0.164,0.134,0.088,0.097,0.144,0.137,-0.141,0.031,0.085,0.115,0.098,0.094,-0.037,0.109
Goodwill_Intangibles,17.2,16.7,15.9,15.3,15.1,15.0,14.8,14.8,14.0,14.1,14.1,14.7,13.6,12.8,12.1,13.0,12.0,12.5,4.2
Inventory,253.7,241.4,221.7,196.5,173.8,165.1,138.6,136.4,132.1,119.7,119.0,139.7,129.5,127.7,122.7,122.0,121.8,117.3,115.5
LT_Debt,356.7,266.4,217.9,199.1,199.1,299.6,364.7,294.9,277.4,314.1,313.2,275.4,252.4,246.9,247.3,259.8,268.1,282.3,274.0
Revenue,130.9,145.6,151.0,137.2,143.3,143.2,138.3,120.3,120.8,123.5,105.9,30.3,73.7,92.2,93.7,83.7,83.6,94.1,88.8
Shares_Diluted,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214,85.6214
Total_Assets,895.6,903.9,919.7,892.3,865.7,873.3,859.0,857.2,800.6,783.9,812.6,830.1,762.1,721.5,727.7,751.2,758.8,791.0,806.1
Total_Liabilities,557.4,578.0,555.6,540.5,526.7,547.1,546.7,558.9,435.8,428.5,440.6,462.2,408.8,371.6,348.9,358.2,364.5,390.2,407.2
