AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,349.0,356.3,373.1,354.5,334.6,321.3,305.2,100.3,,,,,
Current_Liabilities,59.4,66.0,35.6,29.7,27.8,31.2,32.3,28.4,,,,,
Diluted_EPS,-0.023,-0.016,-0.016,-0.013,0.002,0.001,-0.047,0.0,0.015,-0.3,0.05,0.038,0.021
Goodwill_Intangibles,72.7,73.2,,,,,,,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,47.8,48.5,49.2,49.8,50.5,51.2,51.8,421.2,0.0,0.0,0.0,0.0,0.0
Revenue,84.6,82.7,76.6,73.4,70.8,69.8,64.5,117.8,56.9,54.8,53.4,48.6,46.5
Shares_Diluted,192.9936,190.1636,187.8245,185.7813,246.9167,178.0326,177.4498,177.4498,,,,,
Total_Assets,491.4,481.9,419.7,400.6,381.6,344.4,326.6,120.5,,,,,
Total_Liabilities,202.4,212.4,173.4,164.5,159.9,147.5,144.3,449.7,,,,,
