AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
Current_Assets,1.1,0.9,1.3,1.7,1.2,1.3,0.1,0.1
Current_Liabilities,1.0,0.6,2.0,2.2,2.0,1.9,0.1,0.1
Diluted_EPS,-0.001,0.0,0.0,0.005,-0.001,0.001,-0.001,-0.001
Goodwill_Intangibles,0.6,0.3,0.3,0.2,0.2,0.2,,
Inventory,,,0.2,0.2,0.2,,,
LT_Debt,0.0,0.0,0.3,0.3,0.4,0.4,0.0,0.0
Revenue,0.2,0.4,0.9,1.1,1.7,1.1,,
Shares_Diluted,85.4069,82.8627,72.2961,72.3,72.1527,69.9378,61.9324,61.7177
Total_Assets,1.7,1.2,2.3,2.7,2.3,2.4,0.1,0.1
Total_Liabilities,1.0,0.6,2.3,2.5,2.4,2.3,0.1,0.1
