AAII_QTR_DATA,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016
Current_Assets,43.7,38.4,38.4,42.5,,,34.6,20.0
Current_Liabilities,28.2,20.0,19.7,18.8,,,15.4,14.8
Diluted_EPS,0.21,-0.042,-0.222,-0.102,0.509,-0.023,0.535,0.126
Goodwill_Intangibles,16.2,0.9,1.0,1.0,,,1.1,1.1
Inventory,0.6,0.4,0.4,5.4,,,2.2,5.9
LT_Debt,0.1,0.1,0.2,0.6,0.0,0.0,0.5,0.6
Revenue,15.5,5.6,15.0,10.3,21.5,7.7,16.4,10.7
Shares_Diluted,16.2696,16.2696,16.0936,15.4276,,,7.0921,17.0
Total_Assets,84.8,56.2,56.7,60.9,,,47.1,33.6
Total_Liabilities,30.9,20.1,19.9,19.4,,,15.9,15.4
