AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,53.8,55.4,54.7,82.7,46.1,55.1,54.5,49.1,43.6,46.4,37.0,33.8,28.7,27.7,31.8,31.8
Current_Liabilities,14.1,13.3,17.5,61.5,26.9,81.2,77.2,75.5,16.5,21.6,19.4,20.5,17.7,20.7,14.1,17.6
Diluted_EPS,-0.043,-0.024,-0.038,-0.027,-0.027,-0.081,0.068,0.036,-0.133,-0.231,-0.07200000000000001,-0.15,-0.12,-0.16,-0.099,-0.146
Goodwill_Intangibles,47.4,47.4,47.4,47.4,47.4,48.0,48.1,48.1,48.2,56.2,75.3,82.6,82.6,82.7,82.7,85.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,18.6,18.9,19.1,0.0,39.2,0.0,0.0,0.0,57.6,58.1,58.6,59.1,50.2,40.8,41.1,37.9
Revenue,25.7,27.1,31.6,28.6,32.8,31.4,40.0,36.2,33.8,45.9,43.8,35.9,35.8,34.9,39.7,27.6
Shares_Diluted,73.502,69.873,69.308,62.127,55.516,54.813,54.759,54.71,54.266999999999996,53.94300000000001,53.774,53.665,53.367,53.059,53.0,52.28100000000001
Total_Assets,119.9,121.8,122.0,150.9,114.5,125.4,126.2,121.0,116.6,128.3,138.9,145.7,142.3,142.6,137.8,142.4
Total_Liabilities,35.4,34.9,39.6,66.6,71.7,87.2,84.2,83.3,81.5,86.5,85.2,88.9,78.3,73.5,60.5,60.4
