AAII_QTR_DATA,07/02/2022,04/02/2022,12/31/2021,10/02/2021,07/03/2021,04/03/2021,12/31/2020,09/26/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2481.0,2339.0,2541.0,2507.0,2356.0,2220.0,2225.0,1923.0,1843.0,1993.0,1785.0,1840.0,1846.0,1862.0,1809.0,1668.0
Current_Liabilities,1579.0,1546.0,1494.0,1532.0,1511.0,1446.0,1538.0,1645.0,1662.0,1755.0,1494.0,1551.0,1559.0,1559.0,1489.0,1400.0
Diluted_EPS,0.632,0.585,0.45,0.458,0.391,0.332,0.435,0.599,-0.617,-0.171,-0.073,0.065,-0.09,0.389,0.132,2.529
Goodwill_Intangibles,3158.0,3125.0,2661.0,2671.0,2682.0,2675.0,2691.0,2657.0,2638.0,2612.0,2769.0,2757.0,2777.0,2772.0,2767.0,2776.0
Inventory,971.0,922.0,740.0,710.0,684.0,681.0,672.0,618.0,614.0,671.0,671.0,729.0,722.0,701.0,628.0,603.0
LT_Debt,1410.0,1412.0,1220.0,1222.0,1184.0,1186.0,1155.0,1006.0,1011.0,1149.0,1158.0,1165.0,1169.0,1174.0,1179.0,0.0
Revenue,1686.0,1506.0,1454.0,1496.0,1477.0,1419.0,1501.0,1362.0,1029.0,1179.0,1304.0,1226.0,1242.0,1216.0,1266.0,1200.0
Shares_Diluted,148.829,148.76,149.012,148.559,148.328,147.656,135.714,125.235,123.20299999999999,122.962,122.845,123.244,122.7,123.47200000000001,121.595,122.967
Total_Assets,6316.0,6245.0,5853.0,5834.0,5712.0,5576.0,5610.0,5269.0,5166.0,5287.0,5128.0,5133.0,5160.0,5144.0,4972.0,4742.0
Total_Liabilities,3922.0,3884.0,3601.0,3676.0,3609.0,3544.0,3617.0,3664.0,3671.0,3766.0,3526.0,3560.0,3567.0,3552.0,3439.0,2057.0
