AAII_QTR_DATA,11/26/2022,08/27/2022,05/28/2022,02/26/2022,11/27/2021,08/28/2021,05/29/2021,02/27/2021
Current_Assets,1878.2,1904.2,2057.3,2363.2,2947.5,3101.4,3206.9,3620.0
Current_Liabilities,2572.2,1828.5,2026.5,2074.8,2219.0,2166.8,2053.5,2294.9
Diluted_EPS,-4.332,-4.594,-4.493,-1.794,-2.776,-0.718,-0.476,0.079
Goodwill_Intangibles,13.4,13.4,13.4,16.3,19.1,19.3,19.8,22.0
Inventory,1436.2,1576.3,1759.6,1725.4,1911.9,1590.7,1563.6,1671.9
LT_Debt,1080.5,1776.9,1425.3,1215.2,1179.7,1179.6,1182.6,1190.4
Revenue,1259.1,1437.0,1463.4,2051.4,1877.9,1984.7,1953.8,2619.1
Shares_Diluted,90.708,79.706,79.611,88.68,99.591,101.951,106.772,115.056
Total_Assets,4401.4,4666.6,4949.1,5130.6,5656.6,6067.5,6053.3,6456.9
Total_Liabilities,5200.1,5244.3,5169.4,4956.4,5103.0,5133.3,4946.5,5180.0
