AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1,75.2,78.5
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,10.0,12.0
Diluted_EPS,-0.002,-0.004,-0.002,-0.002,-0.001,-0.005,-0.002,-0.002,-0.005,-0.024,-0.006,-0.005,-0.004,-0.005
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.8,1.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,71.3,61.7,61.9,62.1,53.2,62.1,62.4,62.6,62.8,82.8,82.7,92.9,93.0,93.2
Revenue,7.6,8.0,7.6,7.6,8.2,7.4,7.1,7.1,7.0,7.2,6.6,5.9,9.3,7.5
Shares_Diluted,888.243,886.065,885.567,885.302,885.222,882.1454,881.673,881.5082,880.2093,878.9567,879.9325,879.6362,878.0718,876.0824
Total_Assets,321.0,315.1,318.0,317.9,310.1,321.0,326.7,329.1,330.5,356.1,377.0,391.0,393.7,400.2
Total_Liabilities,82.6,74.8,74.9,73.2,64.1,74.5,76.7,77.4,77.0,98.9,98.2,107.2,105.8,109.7
