AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,165224.0,152021.0,128765.0,131570.0,111682.0,99559.0,91953.0,92311.0,86201.0
Current_Liabilities,118678.0,113298.0,95547.0,104230.0,84502.0,76431.0,73708.0,70541.0,69393.0
Diluted_EPS,4.799,1.858,2.96,-0.115,0.875,1.445,-1.031,0.125,-4.655
Goodwill_Intangibles,25540.0,24935.0,24693.0,22344.0,22462.0,22872.0,22710.0,22536.0,23163.0
Inventory,36087.0,30008.0,25258.0,24596.0,25097.0,22680.0,19457.0,17306.0,17726.0
LT_Debt,77220.0,79021.0,80868.0,84705.0,87034.0,87828.0,91115.0,91245.0,87460.0
Revenue,100059.0,84204.0,85280.0,60044.0,60515.0,55665.0,43989.0,44021.0,32504.0
Shares_Diluted,3759.25,3830.8,3871.75,3886.65,3917.95,3916.15,3892.1,3911.8,3894.9
Total_Assets,447898.0,424987.0,404379.0,408769.0,397857.0,385400.0,379268.0,379250.0,375098.0
Total_Liabilities,257398.0,248989.0,232413.0,245379.0,229858.0,221686.0,223958.0,222082.0,217942.0
