AAII_QTR_DATA,01/27/2023,10/28/2022,07/29/2022,04/29/2022,01/28/2022,10/29/2021,07/30/2021,04/30/2021,01/29/2021,10/30/2020,07/31/2020,04/24/2020,01/24/2020,10/25/2019,07/26/2019,04/26/2019,01/25/2019,10/26/2018
Current_Assets,4540.0,4603.0,4922.0,5945.0,5513.0,5669.0,5631.0,6001.0,5114.0,4821.0,4817.0,4274.0,4218.0,4191.0,4516.0,5610.0,5361.0,5471.0
Current_Liabilities,3393.0,3395.0,3575.0,3953.0,3552.0,3195.0,3103.0,3452.0,3050.0,2920.0,2976.0,3616.0,3529.0,3204.0,3175.0,3867.0,3430.0,3310.0
Diluted_EPS,0.297,3.409,0.955,1.131,1.1,0.978,0.882,1.459,0.802,0.612,0.347,0.875,1.21,1.03,0.424,1.6030000000000002,0.976,0.913
Goodwill_Intangibles,2965.0,2982.0,2999.0,2488.0,2480.0,2137.0,2147.0,2140.0,2149.0,2164.0,2178.0,1822.0,1813.0,1821.0,1832.0,1782.0,1798.0,1811.0
Inventory,175.0,244.0,232.0,204.0,167.0,155.0,108.0,114.0,106.0,116.0,136.0,145.0,113.0,111.0,116.0,131.0,100.0,86.0
LT_Debt,2388.0,2387.0,2387.0,2386.0,2385.0,2634.0,2633.0,2632.0,2632.0,2631.0,2630.0,1146.0,1146.0,1145.0,1145.0,1144.0,1144.0,1144.0
Revenue,1526.0,1663.0,1592.0,1680.0,1614.0,1566.0,1458.0,1555.0,1470.0,1416.0,1303.0,1401.0,1404.0,1371.0,1236.0,1592.0,1563.0,1517.0
Shares_Diluted,219.0,220.0,224.0,229.0,229.0,229.0,229.0,229.0,227.0,224.0,222.0,224.0,229.0,236.0,243.0,247.0,255.0,264.0
Total_Assets,9710.0,9780.0,9544.0,10026.0,9500.0,9222.0,9156.0,9360.0,8686.0,8420.0,8416.0,7522.0,7483.0,7472.0,7811.0,8741.0,8418.0,8551.0
Total_Liabilities,8608.0,8578.0,8887.0,9188.0,8618.0,8463.0,8436.0,8675.0,8208.0,8050.0,8132.0,7280.0,7201.0,6936.0,6948.0,7651.0,7188.0,7021.0
