AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,44657.0,46448.0,45383.0,46231.0,46498.0,45580.0,43350.0,45382.0,42368.0,42345.0,38682.0,42222.0,39390.0,37353.0,38428.0,38465.0,38319.0,38544.0
Current_Liabilities,48006.0,48357.0,47201.0,48466.0,47452.0,46075.0,43835.0,44103.0,41930.0,42724.0,38600.0,42624.0,40055.0,37145.0,37952.0,37626.0,37424.0,38863.0
Diluted_EPS,7.652,6.426,5.264,2.47,-0.046,1.714,3.074,4.194,-39.034,3.54,2.724,5.704,1.033,-3.989,2.238,-4.189,2.405,2.508
Goodwill_Intangibles,12207.0,11111.0,11344.0,11510.0,11592.0,11858.0,12317.0,12371.0,12491.0,12444.0,12509.0,12516.0,12820.0,12897.0,13041.0,13047.0,14439.0,14755.0
Inventory,20657.0,19876.0,19505.0,18702.0,19024.0,19342.0,20016.0,19246.0,19211.0,18435.0,16607.0,16734.0,17020.0,16356.0,16604.0,16709.0,16951.0,16671.0
LT_Debt,5452.0,4813.0,4976.0,5080.0,5518.0,5946.0,6424.0,6406.0,6467.0,5848.0,6395.0,6335.0,6734.0,7342.0,7382.0,7265.0,7616.0,6568.0
Revenue,70490.0,70157.0,67154.0,66102.0,68614.0,66576.0,62674.0,59142.0,62599.0,60808.0,55679.0,58535.0,59172.0,57616.0,55728.0,52429.0,56208.0,53075.0
Shares_Diluted,141.0,144.1,145.9,149.0,151.6,155.8,158.1,158.8,159.5,163.0,163.0,179.0,180.0,183.0,189.0,190.0,195.0,199.0
Total_Assets,62690.0,63081.0,62295.0,63298.0,63708.0,63601.0,62894.0,65015.0,61845.0,61558.0,57666.0,61247.0,60873.0,58994.0,61680.0,59672.0,61011.0,61421.0
Total_Liabilities,65145.0,64848.0,64299.0,65570.0,64982.0,64172.0,63423.0,65036.0,62322.0,55668.0,52220.0,56155.0,54699.0,52512.0,53806.0,51578.0,51826.0,52095.0
