AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,739.3,720.8,650.7,693.6,648.1,743.7,926.1,992.6,1002.0,971.6,535.5,765.0,735.1,704.4,707.5,702.2
Current_Liabilities,622.0,575.7,526.3,475.6,446.8,444.4,438.1,369.2,371.1,307.8,280.7,268.1,245.6,228.6,199.4,172.7
Diluted_EPS,-1.677,-1.596,-1.268,-1.598,-1.217,-0.002,-0.02,-0.235,0.005,-0.695,-0.295,-0.153,-0.112,-0.078,-0.07,-0.119
Goodwill_Intangibles,682.3,727.6,772.1,148.4,160.7,171.3,175.6,158.1,165.4,173.4,182.6,80.6,84.1,86.0,50.7,17.8
Inventory,4.6,5.7,5.7,0.7,0.8,0.5,0.6,0.7,0.9,0.4,0.4,0.3,0.3,0.3,0.2,0.2
LT_Debt,1636.2,1635.1,1398.5,1382.4,1366.5,1350.8,1375.3,1394.9,1008.5,1042.0,386.9,381.7,376.6,371.5,366.6,364.5
Revenue,486.9,467.7,448.5,414.6,379.3,352.4,334.5,303.6,278.0,267.5,252.9,233.4,215.2,201.5,188.6,173.8
Shares_Diluted,95.13,94.574,93.313,91.811,91.181,90.634,89.959,89.173,94.145,87.339,85.476,83.28299999999999,82.339,81.4,80.652,79.903
Total_Assets,2519.4,2567.8,2579.0,1965.5,1968.7,2069.7,2184.6,2116.3,1964.6,1871.9,1450.7,1059.5,1012.2,965.7,894.3,841.8
Total_Liabilities,2357.7,2319.5,2040.6,1920.2,1876.4,1852.5,1872.4,1816.6,1416.3,1381.5,705.0,690.0,656.6,634.5,576.7,542.4
