AAII_QTR_DATA,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,09/30/2018
Current_Assets,27.9,26.2,7.6,4.3,3.2,50.6,52.5,54.2
Current_Liabilities,5.0,2.2,4.1,0.5,0.5,56.9,53.6,47.0
Diluted_EPS,-17.042,-0.166,-1.43,-4.437,-10.38,-40.631,-98.524,-6.691
Goodwill_Intangibles,25.6,14.7,12.3,4.7,,,,
Inventory,,,,,,0.4,0.5,0.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,7.1,9.4,4.5,2.3,,0.0,43.7,13.1
Shares_Diluted,4.4986,3.2625,2.2838,1.1209,0.3974,0.1846,0.146,0.1386
Total_Assets,53.5,101.2,81.1,19.1,7.1,52.8,54.2,56.5
Total_Liabilities,5.0,2.2,4.1,0.5,0.5,57.7,53.6,47.0
