AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,82.0,107.4,107.9,86.9,82.7,79.5,85.9,81.5
Current_Liabilities,63.8,119.9,127.5,113.0,109.8,112.6,115.2,120.3
Diluted_EPS,0.535,0.112,0.609,0.879,0.325,1.011,1.004,1.09
Goodwill_Intangibles,261.8,269.8,387.6,395.8,403.9,412.0,419.9,429.2
Inventory,,,,,,,2.2,2.3
LT_Debt,1635.9,1650.8,1495.7,948.9,870.0,729.3,559.0,549.0
Revenue,146.0,224.0,228.3,169.3,170.7,160.7,199.9,139.2
Shares_Diluted,90.164,90.164,64.722,39.624,97.677,39.624,39.604,39.607
Total_Assets,3008.3,3047.0,2926.1,2622.8,2498.5,2322.5,2192.2,1959.5
Total_Liabilities,2220.8,2287.8,2112.1,1998.9,1887.3,1725.2,1449.8,1413.4
