AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,514.0,611.5,677.7,739.2,757.4,454.7,240.0,192.9,214.8,237.6,,,
Current_Liabilities,107.5,83.6,88.4,78.0,81.7,49.5,35.6,83.4,68.1,61.2,,,
Diluted_EPS,-2.496,-1.807,-2.266,-2.079,1.783,0.029,-1.56,-3.689,-0.624,-2.225,-1.107,-0.306,-0.446
Goodwill_Intangibles,39.9,39.9,40.0,40.1,40.1,40.3,44.1,44.1,45.1,46.1,,,
Inventory,0.0,0.0,3.9,,,,,,,,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,9.2,9.8,9.7,10.2,9.9,0.0,0.0,0.0
Revenue,,7.4,10.0,2.5,218.6,0.0,0.0,4.3,2.2,2.2,8.4,3.4,3.3
Shares_Diluted,82.9205,82.1119,78.5161,73.4031,83.7597,59.4108,52.9635,57.0606,57.0606,57.0606,,,
Total_Assets,577.4,707.5,793.9,871.4,897.7,609.2,290.4,246.3,266.4,289.5,,,
Total_Liabilities,164.9,138.3,147.6,97.6,100.2,78.9,48.9,94.7,79.6,72.7,,,
