AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1004.1,982.0,962.6,937.8,911.9,884.8,865.1,841.1,838.9,870.0,854.0,831.2,806.6,743.4,720.1
Current_Liabilities,93.6,92.2,94.2,93.3,90.7,85.6,86.2,84.0,84.5,93.3,94.0,93.1,93.3,77.0,77.2
Diluted_EPS,0.125,0.161,0.149,0.162,0.152,0.139,0.156,0.158,0.11900000000000001,0.187,0.153,0.139,0.115,0.077,0.08
Goodwill_Intangibles,12.1,12.3,12.4,12.6,12.8,12.9,13.1,13.3,13.7,14.7,14.7,15.1,15.3,14.9,15.0
Inventory,6.6,6.9,4.9,5.4,6.4,8.3,8.1,7.6,6.5,5.4,4.2,4.0,4.3,3.5,4.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,43.0,45.9,45.4,45.6,43.8,42.1,41.4,40.7,44.4,52.5,48.6,42.8,39.4,38.3,37.3
Shares_Diluted,121.466,120.8937,122.0738,121.8045,121.4954,121.4271,121.6981,121.5679,121.0154,121.8597,121.5687,121.7348,123.6073,120.3137,122.8566
Total_Assets,1235.7,1215.9,1195.7,1172.1,1144.8,1117.1,1096.5,1071.0,1069.0,1115.3,1077.0,1055.8,1026.4,954.0,934.8
Total_Liabilities,529.2,524.6,523.6,518.1,510.3,501.2,496.8,489.8,494.2,522.0,508.5,501.8,491.0,450.8,440.9
