AAII_QTR_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017
Current_Assets,332.6,439.0,392.3,399.8,6.0,7.9,1.7,1.8,2.7,10.7,9.8,11.5
Current_Liabilities,255.7,356.3,309.8,323.3,2.7,3.3,3.2,2.7,1.5,5.5,2.7,0.7
Diluted_EPS,-0.051,0.015,0.019,0.051,-0.429,-0.534,-0.512,-1.488,-2.465,-1.575,-1.375,-0.999
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.7,3.7
Inventory,178.9,245.1,204.8,207.4,0.1,0.8,1.1,1.1,1.3,3.2,2.2,0.8
LT_Debt,1.6,1.8,1.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,890.5,628.5,540.9,1206.9,0.0,0.3,0.1,0.2,0.3,0.3,0.5,0.4
Shares_Diluted,371.123,422.569,455.347,425.542,3.6019,3.1763,2.2258,2.2258,2.2167,2.1877,2.1641,2.1641
Total_Assets,514.9,626.6,543.7,525.6,6.0,8.2,2.3,3.7,5.7,16.0,15.6,15.8
Total_Liabilities,336.2,444.3,372.7,364.4,3.2,4.0,3.6,4.0,2.6,7.4,4.4,0.7
