AAII_QTR_DATA,11/30/2022,08/31/2022,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,13.5,14.7,15.4,15.0,15.1,15.2,13.3,12.8,15.3,15.5,14.8,13.6,14.6,14.6,14.4,14.3,15.3,15.3
Current_Liabilities,6.1,7.5,5.7,5.3,6.1,5.0,3.6,3.8,8.8,10.0,9.7,5.6,5.6,5.1,5.5,4.7,5.7,5.3
Diluted_EPS,-0.034,-0.586,-0.019,0.058,-0.241,0.031,0.092,0.357,0.083,0.012,-0.605,-0.087,-0.012,0.147,0.114,0.064,0.088,0.125
Goodwill_Intangibles,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.8,3.9,4.1,4.6,4.7,4.9,5.0,5.2,5.4,5.6
Inventory,6.2,6.4,5.1,4.4,4.9,5.2,4.4,4.1,4.9,5.7,4.1,3.8,3.7,4.2,4.0,4.3,5.7,6.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.5
Revenue,9.5,7.5,7.8,8.3,8.5,7.9,7.6,8.2,7.2,5.3,2.7,8.1,7.9,7.4,8.4,9.4,8.9,7.8
Shares_Diluted,6.227,6.2152,6.2069,6.1791,6.1415,6.2915,6.2897,6.0741,6.2843,6.2851,6.0589,6.0107,5.995,6.2573,6.2346,5.9819,5.9828,5.9828
Total_Assets,24.8,26.3,27.5,26.9,27.3,27.4,25.8,25.0,28.3,29.2,29.1,27.8,29.2,29.3,29.5,26.2,27.6,27.5
Total_Liabilities,8.9,10.3,8.1,7.5,8.4,7.4,6.1,6.0,11.6,13.1,13.3,8.5,8.9,8.3,8.9,5.8,7.0,6.9
