AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,216.3,242.4,272.4,342.0,342.0,370.3,46.8,29.2,24.7,17.0,28.3,17.8,23.9,28.0,23.0,28.6
Current_Liabilities,27.9,18.7,21.8,17.7,10.7,7.2,8.9,24.8,19.5,23.2,26.4,7.4,7.5,4.7,4.5,5.5
Diluted_EPS,-0.113,-0.105,-0.081,-0.074,-0.067,-0.038,-0.075,-0.081,-0.08900000000000001,-0.295,-0.28300000000000003,-0.5870000000000001,-0.706,-0.769,-0.633,-0.491
Goodwill_Intangibles,80.3,81.7,83.0,8.4,8.5,8.6,8.6,8.5,,,,,,,0.0,0.0
Inventory,20.6,16.3,12.4,9.0,4.9,3.0,3.3,4.6,3.3,3.6,3.4,2.6,3.0,1.4,1.1,2.6
LT_Debt,3.6,3.6,3.6,0.0,0.0,14.9,16.3,1.8,1.8,0.0,0.0,18.8,18.6,18.4,9.0,9.0
Revenue,6.7,5.7,6.3,4.7,3.9,3.2,4.0,2.2,1.2,1.1,2.8,3.3,2.2,1.9,4.0,2.8
Shares_Diluted,285.554,284.613,283.952,280.173,278.898,263.939,157.108,132.942,90.90700000000001,35.569,27.927,10.8975,10.8601,10.211,10.1222,10.0327
Total_Assets,321.6,348.2,377.1,359.7,356.8,384.9,60.5,41.4,27.2,19.1,30.2,19.2,25.2,29.6,24.8,30.7
Total_Liabilities,36.8,37.0,40.0,18.1,10.9,22.1,25.4,26.7,21.4,23.3,26.6,26.6,26.6,23.7,14.7,15.4
