AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,638.6,570.6,643.4,582.6,425.9,354.4,418.5,363.2
Current_Liabilities,351.2,291.5,363.5,331.4,199.6,136.6,203.3,157.9
Diluted_EPS,0.03,0.043,0.47,0.461,0.371,0.169,-0.204,-0.001
Goodwill_Intangibles,28.9,13.1,13.4,13.7,14.1,10.0,10.2,2.2
Inventory,123.1,105.3,130.9,125.1,79.4,54.6,71.0,62.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,166.6,159.4,309.3,272.8,269.3,117.1,179.4,354.6
Shares_Diluted,64.8411,64.8937,64.4675,64.5859,64.2082,64.0867,58.7976,51.0254
Total_Assets,761.7,690.1,757.9,697.8,520.3,422.6,477.3,412.2
Total_Liabilities,387.3,318.3,391.7,360.0,218.3,146.1,212.0,167.3
