AAII_QTR_DATA,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,6018.0,4751.0,3696.0,2696.0,2136.0,2180.0,1966.0,2226.0,2502.0,1972.0,2929.0,2950.0
Current_Liabilities,3851.0,3011.0,1708.0,1535.0,1126.0,1319.0,1224.0,1854.0,1743.0,951.0,1259.0,1556.0
Diluted_EPS,0.344,0.141,0.169,-0.033,-0.139,0.137,0.185,0.249,0.05,0.07,-0.244,0.031
Goodwill_Intangibles,1336.0,1463.0,383.0,383.0,481.0,481.0,628.0,481.0,,,,
Inventory,470.0,406.0,294.0,288.0,284.0,301.0,304.0,288.0,252.0,266.0,284.0,321.0
LT_Debt,6012.0,6964.0,5264.0,4645.0,4722.0,4111.0,4175.0,3952.0,3026.0,3756.0,4588.0,4842.0
Revenue,3843.0,2725.0,2112.0,1784.0,1728.0,2143.0,2043.0,2046.0,1727.0,1692.0,1506.0,1403.0
Shares_Diluted,3392.442,2150.495,2094.675,2087.013,2079.137,2083.007,2097.297,2116.188,2080.0,2083.946,2073.771,1825.144
Total_Assets,29558.0,30009.0,18505.0,17656.0,17455.0,16509.0,17227.0,16811.0,13411.0,13706.0,14672.0,15262.0
Total_Liabilities,15243.0,16399.0,11202.0,10429.0,10157.0,8833.0,9695.0,9532.0,6413.0,6555.0,7755.0,8182.0
