AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Current_Liabilities,1.0,1.0,0.9,0.7,0.6,0.6,0.6,0.6
Diluted_EPS,0.0,-0.002,-0.002,-0.002,0.0,-0.001,0.0,-0.004
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,70.697,70.697,70.697,70.697,70.697,70.697,70.697,32.0157
Total_Assets,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2
Total_Liabilities,1.0,1.0,0.9,0.7,0.6,0.6,0.6,0.6
