AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1402.5,1360.0,1299.7,1259.0,1338.3,1369.6,1357.2,1334.6
Current_Liabilities,123.9,129.4,119.3,120.2,126.6,108.5,122.3,124.3
Diluted_EPS,0.91,1.371,0.275,1.223,1.079,0.956,0.806,0.966
Goodwill_Intangibles,371.8,373.0,381.0,382.4,397.0,407.1,399.1,394.6
Inventory,225.6,214.4,250.7,243.8,246.8,251.9,243.3,234.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,111.1,162.6,102.2,136.1,135.7,129.8,114.9,119.1
Shares_Diluted,38.962,38.9281,39.1556,38.436,38.5862,39.4124,39.4971,34.0774
Total_Assets,2024.4,1984.7,1937.9,1892.8,1994.3,2036.3,2010.0,1974.4
Total_Liabilities,244.8,248.7,242.1,234.4,292.5,284.5,287.9,285.5
