AAII_QTR_DATA,04/01/2023,12/31/2022,10/01/2022,07/02/2022,04/02/2022,12/25/2021,09/25/2021,06/26/2021
Current_Assets,1655.0,1516.0,2162.0,2043.0,,,,
Current_Liabilities,418.0,384.0,4780.0,4730.0,,,,
Diluted_EPS,-0.099,0.037,-0.057,-0.009,-0.075,-0.067,-0.033,-0.026
Goodwill_Intangibles,13289.0,13422.0,13553.0,13684.0,,,,
Inventory,173.0,113.0,105.0,98.0,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,458.0,565.0,450.0,460.0,394.0,356.0,326.0,327.0
Shares_Diluted,801.9119,820.3619,795.7619,795.7619,,,,
Total_Assets,15462.0,15441.0,16164.0,16162.0,,,,
Total_Liabilities,675.0,647.0,5004.0,4963.0,,,,
