AAII_QTR_DATA,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Current_Assets,51.9,20.8,19.4,,,,
Current_Liabilities,22.8,65.4,59.8,,,,
Diluted_EPS,-0.705,-0.07,-0.299,-0.089,-0.146,-0.067,-0.027
Goodwill_Intangibles,31.8,32.1,32.8,,,,
Inventory,1.7,,,,,,
LT_Debt,0.8,0.9,1.1,0.0,0.0,0.0,0.0
Revenue,96.9,25.0,23.4,20.0,63.8,9.6,16.7
Shares_Diluted,65.0926,69.0424,69.0424,,,,
Total_Assets,89.9,59.7,59.2,,,,
Total_Liabilities,27.8,68.5,63.2,,,,
