AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,184.9,179.2,169.4,229.0,259.1,337.0,352.5,383.9,377.5,396.2,409.7,464.8
Current_Liabilities,52.9,52.9,42.7,41.8,122.8,107.2,85.2,119.4,127.8,164.1,132.4,170.6
Diluted_EPS,-0.186,-0.565,6.669,-21.302,-15.727,-3.639,-4.043,-3.319,1.795,-16.730999999999998,4.836,9.076
Goodwill_Intangibles,7.1,7.2,7.4,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5
Inventory,34.5,31.8,29.0,35.6,40.0,43.6,45.5,48.3,59.5,67.6,66.6,67.5
LT_Debt,0.0,0.0,0.0,0.0,367.8,434.7,456.9,456.6,472.2,476.8,503.2,559.5
Revenue,99.8,95.9,49.8,32.1,29.5,151.5,142.3,186.0,225.8,222.5,248.1,334.4
Shares_Diluted,13.995,13.99,13.99,3.225,3.2238,3.2154,3.2154,3.2544,3.2873,3.2873,5.48,5.465
Total_Assets,314.5,317.0,315.0,452.2,517.2,616.0,639.3,685.5,722.5,750.0,743.7,806.0
Total_Liabilities,57.1,57.4,48.4,536.2,535.3,587.0,601.6,639.0,664.5,696.7,636.8,731.4
