AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2595.4,2964.9,2970.9,2962.8,3102.8,3054.5,2961.8,2799.2,2749.4,1697.6,1533.1,1276.3,968.6,925.7,686.9,650.0,520.4,432.9,397.8
Current_Liabilities,831.3,1083.3,943.4,824.6,855.5,729.6,668.1,611.3,628.1,520.3,465.7,412.6,372.1,358.3,277.4,238.3,188.9,194.0,185.8
Diluted_EPS,-1.38,-1.698,-0.882,-0.821,-0.194,0.167,0.484,0.517,0.544,0.528,0.095,-0.352,-0.454,-0.132,-0.216,-0.081,-0.088,0.062,-0.089
Goodwill_Intangibles,216.0,220.4,232.3,236.7,241.2,245.6,239.3,244.0,204.9,135.2,138.8,142.4,146.0,150.8,2.4,2.6,2.7,2.9,3.0
Inventory,109.2,106.7,119.3,76.1,72.9,50.3,75.9,48.0,41.2,53.9,62.6,45.0,44.0,49.7,73.5,39.4,33.4,35.6,68.8
LT_Debt,0.0,0.0,0.0,0.0,0.0,80.0,82.5,84.9,87.4,89.9,91.1,92.3,162.6,94.7,0.0,0.0,0.0,0.0,0.0
Revenue,741.0,867.1,761.4,764.4,733.7,865.3,680.0,645.1,574.2,649.9,451.7,356.1,320.8,411.2,260.9,250.1,206.7,275.7,173.4
Shares_Diluted,140.333,139.681,138.571,136.849,135.539,141.893,142.286,142.122,140.328,127.401,136.669,122.614,120.18,118.68,116.681,114.572,110.877,109.367,106.884
Total_Assets,4055.4,4412.6,4392.2,4313.5,4226.2,4082.1,3912.3,3638.6,3487.1,2270.5,2104.0,1846.4,1541.7,1470.2,897.3,820.8,628.1,465.0,428.4
Total_Liabilities,1504.8,1766.0,1614.3,1517.6,1413.1,1315.5,1228.7,1077.5,1045.8,942.5,887.6,830.9,865.8,771.8,433.5,360.1,267.2,220.3,206.5
