AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,8.3,6.0,3.2,6.1,8.6,15.3,3.7,12.8,3.1,3.2,2.6,3.5,2.2,0.3,0.7,0.4
Current_Liabilities,14.2,19.5,17.9,18.1,19.4,16.7,16.9,15.5,13.8,14.5,11.2,7.1,5.0,6.8,4.9,2.1
Diluted_EPS,-0.066,-0.091,-0.078,-0.137,-0.187,-0.16,-0.261,-0.178,-0.115,-0.227,-0.315,-0.135,-0.108,-0.156,-0.384,-0.14400000000000002
Goodwill_Intangibles,29.5,29.6,28.1,24.1,24.5,24.8,25.2,26.0,21.1,21.4,21.7,21.7,22.2,,,
Inventory,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,,,
LT_Debt,0.9,0.9,0.9,0.9,0.9,1.0,1.5,1.5,1.4,0.2,1.1,1.1,1.1,1.1,1.1,0.8
Revenue,2.4,2.7,2.7,2.9,2.4,2.5,2.1,2.9,2.7,2.4,2.5,2.9,3.7,0.0,0.0,0.0
Shares_Diluted,96.9533,76.4581,71.1826,66.7602,63.1479,52.0454,46.9244,41.2166,29.8189,25.9924,23.6286,23.1558,21.6242,19.2852,10.2507,10.2215
Total_Assets,40.4,38.1,34.4,35.9,36.4,43.6,32.5,42.6,28.4,28.6,28.4,29.0,25.7,0.8,0.9,0.6
Total_Liabilities,16.9,22.3,21.1,21.5,22.9,20.5,21.8,20.8,18.9,18.7,16.9,11.4,7.1,7.9,6.0,2.9
