AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019
Current_Assets,2071.6,,,,,,
Current_Liabilities,1772.3,,,,,,
Diluted_EPS,0.955,0.708,0.844,0.585,-0.444,0.499,0.493
Goodwill_Intangibles,1578.1,,,,,,
Inventory,696.1,,,,,,
LT_Debt,1142.9,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2980.0,2590.6,2614.7,2315.3,1711.9,2240.0,1878.1
Shares_Diluted,170.2495,,,,,,
Total_Assets,5173.8,,,,,,
Total_Liabilities,3582.5,,,,,,
