AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1133.0,1171.0,1181.0,1148.0,1109.0,1104.0,1041.0,1004.0,971.0,1053.0,1079.0,1094.0,973.0,570.0,564.0,,,,
Current_Liabilities,490.0,496.0,548.0,519.0,482.0,484.0,468.0,455.0,424.0,432.0,401.0,389.0,385.0,378.0,409.0,,,,
Diluted_EPS,0.081,0.505,0.229,0.248,0.248,0.495,0.315,0.381,0.353,0.534,0.539,0.534,0.138,0.444,0.192,0.365,0.109,0.415,0.188
Goodwill_Intangibles,2902.0,2910.0,2917.0,2925.0,2933.0,2940.0,2948.0,2956.0,2963.0,2971.0,2979.0,2986.0,2994.0,3002.0,3010.0,,,,
Inventory,682.0,722.0,796.0,734.0,648.0,583.0,615.0,582.0,507.0,419.0,401.0,385.0,433.0,418.0,478.0,,,,
LT_Debt,2061.0,2066.0,2071.0,2076.0,2082.0,2087.0,2092.0,2097.0,2102.0,2208.0,2313.0,2418.0,2423.0,4204.0,4142.0,0.0,0.0,0.0,0.0
Revenue,874.0,1088.0,967.0,917.0,845.0,1022.0,905.0,873.0,757.0,888.0,823.0,822.0,730.0,835.0,741.0,791.0,665.0,907.0,772.0
Shares_Diluted,209.9,209.9,209.9,209.9,209.8,210.1,209.8,209.9,209.8,209.9,209.8,209.8,189.0,202.625,202.625,,,,
Total_Assets,4865.0,4929.0,4912.0,4859.0,4810.0,4812.0,4733.0,4697.0,4639.0,4722.0,4724.0,4716.0,4587.0,4160.0,4130.0,,,,
Total_Liabilities,3040.0,3061.0,3114.0,3083.0,3043.0,3056.0,3039.0,3021.0,2996.0,3107.0,3173.0,3232.0,3217.0,4978.0,4928.0,,,,
