AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,74.1,62.4,65.2,75.2,86.7,102.4,120.7,92.6
Current_Liabilities,116.2,102.6,108.8,226.1,117.2,120.3,137.7,116.2
Diluted_EPS,-0.016,-0.9,-0.456,-0.917,-1.163,-0.366,-0.159,-1.02
Goodwill_Intangibles,76.0,75.0,70.1,70.5,72.0,70.0,72.6,84.0
Inventory,10.7,10.8,11.0,11.3,11.9,11.9,12.8,12.2
LT_Debt,107.4,106.9,112.7,0.0,119.3,119.2,119.3,119.4
Revenue,44.4,19.7,14.0,27.3,16.2,22.7,56.4,42.7
Shares_Diluted,28.59,26.198,15.718,14.323,14.278,14.241,14.23,14.212
Total_Assets,190.9,179.3,189.6,193.6,217.9,236.2,259.4,233.2
Total_Liabilities,257.3,245.3,259.1,266.3,278.9,281.9,299.6,270.0
