AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.3,0.6,0.7,1.2,1.6,2.0,2.4,0.1
Current_Liabilities,0.8,0.9,0.2,0.2,0.2,0.7,0.3,0.4
Diluted_EPS,-0.006,0.019,0.017,0.025,0.029,0.026,0.009,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,44.2875,44.2875,47.0775,43.3575,43.3575,43.3575,61.1625,35.5375
Total_Assets,353.7,354.1,352.6,351.8,350.6,349.9,348.3,0.4
Total_Liabilities,15.5,15.6,14.9,14.9,14.9,15.4,15.0,0.4
