AAII_QTR_DATA,12/31/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,17.2,26.5,33.6,43.5,59.0,71.1,88.3,95.8
Current_Liabilities,113.0,131.4,140.5,153.1,165.0,175.9,182.9,165.0
Diluted_EPS,2.47,0.578,0.502,-20.308,-41.439,-54.408,-115.823,-117.359
Goodwill_Intangibles,0.9,1.6,1.9,2.1,2.1,2.3,2.3,2.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,101.4,26.6,29.4,34.9,35.4,39.9,33.8,34.3
Shares_Diluted,3.5913,3.5887,3.5887,0.2529,0.2524,0.2517,0.2518,0.2593
Total_Assets,24.3,43.4,52.0,66.0,84.6,101.0,122.6,136.1
Total_Liabilities,117.8,143.5,154.5,171.5,183.8,189.3,197.8,184.2
