AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1953.0,2023.0,2418.0,2262.0,2622.0,2369.0,2466.0,2527.0,2468.0,2264.0,2322.0,2577.0,1383.0,748.0,653.0,574.0,566.0,310.0,408.0
Current_Liabilities,998.0,833.0,810.0,1168.0,1542.0,1296.0,1354.0,849.0,964.0,692.0,619.0,912.0,1232.0,426.0,507.0,538.0,629.0,360.0,501.0
Diluted_EPS,-0.465,1.598,0.462,0.477,-0.151,-0.633,-2.164,0.237,-0.198,0.181,-0.41,-0.863,-1.48,-0.545,0.177,-0.333,-0.64,-0.7959999999999999,0.182
Goodwill_Intangibles,7039.0,7119.0,7205.0,7291.0,7376.0,7464.0,7558.0,7653.0,7746.0,7839.0,7946.0,8059.0,8158.0,8259.0,8368.0,8478.0,8588.0,8692.0,8801.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2935.0,2886.0,3410.0,2936.0,2936.0,2936.0,2965.0,3586.0,3546.0,3550.0,3715.0,3672.0,4903.0,5677.0,5329.0,5256.0,5204.0,5039.0,5265.0
Revenue,381.0,754.0,715.0,744.0,360.0,787.0,668.0,501.0,180.0,485.0,597.0,24.0,39.0,523.0,633.0,620.0,246.0,481.0,647.0
Shares_Diluted,234.3937,233.9956,233.8221,232.8796,232.2265,235.4546,23.1103,231.8795,231.8559,231.9426,231.7804,231.7249,231.7249,232.951,231.215,231.1509,231.1284,231.0502,231.0055
Total_Assets,10978.0,11016.0,11731.0,11570.0,11853.0,11664.0,11835.0,12029.0,12001.0,11191.0,11231.0,11583.0,11362.0,11505.0,11361.0,11298.0,11367.0,10957.0,11483.0
Total_Liabilities,4165.0,4106.0,5193.0,5162.0,5572.0,5324.0,5354.0,5464.0,5499.0,4641.0,4730.0,4970.0,6367.0,6266.0,6005.0,5955.0,5975.0,5407.0,5799.0
