AAII_QTR_DATA,04/30/2022,01/31/2022,10/30/2021,07/31/2021,05/01/2021,01/31/2021,10/31/2020,08/01/2020,05/02/2020,01/31/2020,11/02/2019,08/03/2019,05/04/2019,01/31/2019,10/27/2018,07/28/2018
Current_Assets,65.4,63.8,63.2,61.4,58.2,60.7,58.9,61.3,64.6,60.2,65.2,65.0,61.0,62.6,59.9,60.2
Current_Liabilities,21.4,20.0,18.5,16.9,15.4,21.0,18.5,20.2,31.9,26.8,27.9,26.9,22.3,24.7,21.9,22.9
Diluted_EPS,0.057,-0.105,-0.059,0.958,0.082,0.115,0.002,0.0,0.061,-0.191,0.063,0.129,0.235,0.322,0.198,0.16899999999999998
Goodwill_Intangibles,30.5,31.4,32.1,32.7,33.2,34.3,34.9,36.0,36.3,37.4,38.6,39.6,40.7,42.0,43.0,
Inventory,36.9,34.6,31.7,29.1,29.5,30.1,30.9,32.4,32.6,33.9,35.6,36.9,32.0,30.2,28.3,28.4
LT_Debt,7.9,8.2,8.4,8.6,13.3,11.5,12.9,14.3,6.3,7.7,9.0,10.3,11.6,12.9,14.1,15.2
Revenue,31.0,29.7,28.9,29.8,29.1,29.4,28.0,27.7,30.9,30.5,33.3,33.5,36.2,37.2,34.2,33.8
Shares_Diluted,7.396,7.24,7.234,7.329,7.265,7.253,7.185,7.123,7.105,7.057,7.199,7.371,7.247999999999997,7.1679999999999975,7.1670000000000025,7.0829999999999975
Total_Assets,115.2,115.0,115.6,115.2,112.1,115.5,113.3,116.5,120.0,116.7,121.4,121.7,117.9,119.0,116.1,117.1
Total_Liabilities,34.5,33.9,33.4,32.7,36.5,40.8,40.3,43.9,48.4,45.3,48.4,49.6,46.3,49.2,48.6,51.6
