AAII_QTR_DATA,02/28/2023,11/30/2022,08/31/2022,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,355.3,352.7,342.4,366.3,374.1,361.1,357.4,371.8,325.4,357.8,341.1,379.8,398.2,452.7,730.3,616.2,653.2,707.3,1047.2
Current_Liabilities,143.4,154.1,153.2,134.5,140.3,131.6,134.8,134.4,115.3,109.7,105.5,122.5,129.6,157.3,300.4,233.6,278.1,332.4,354.0
Diluted_EPS,0.078,0.13,0.167,0.027,0.02,0.046,0.087,0.413,0.053,0.077,0.024,-0.084,0.036,0.035,-4.074,0.524,0.045,-0.286,-0.358
Goodwill_Intangibles,301.9,302.7,299.5,312.4,322.0,324.7,332.1,344.6,343.7,341.1,343.5,334.0,338.3,315.2,312.8,649.7,630.2,630.1,351.8
Inventory,94.2,90.7,83.7,86.9,89.5,83.6,75.3,74.7,71.8,70.7,69.2,78.9,78.0,79.5,77.2,167.6,161.6,154.8,72.0
LT_Debt,206.8,200.4,200.0,205.0,175.0,175.0,175.0,195.0,210.0,255.0,255.0,286.5,286.4,286.2,452.9,469.0,455.6,495.4,502.7
Revenue,142.0,139.4,151.8,151.9,136.6,130.9,145.4,143.1,120.7,119.4,111.4,101.9,133.4,146.7,654.8,178.1,159.8,158.6,641.3
Shares_Diluted,57.5,57.317,59.909,60.61,60.689,60.621,60.676,60.574,60.269,60.092,61.04,59.826,60.51300000000001,60.601000000000006,61.151,61.84,61.607,61.03100000000001,60.441
Total_Assets,773.2,774.4,757.3,797.3,821.5,812.5,820.2,842.7,809.0,838.6,824.3,851.5,879.3,908.5,1124.3,1393.2,1403.1,1450.0,1485.2
Total_Liabilities,432.4,440.1,438.7,431.0,408.4,402.7,408.0,425.8,427.6,470.6,465.1,515.3,525.0,555.3,823.1,785.7,817.4,912.5,926.5
