AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,61.2,44.3,54.3,54.0,51.9,61.6,51.6,48.2,45.8,48.4,51.4
Current_Liabilities,13.9,23.1,21.9,23.7,18.1,16.6,35.0,30.0,31.4,32.6,39.1
Diluted_EPS,0.03,-4.957,-0.084,-2.562,-4.981,-0.984,-1.321,-0.741,-1.621,-2.676,-0.736
Goodwill_Intangibles,20.0,23.5,35.8,35.1,35.2,45.1,44.8,47.2,47.3,48.8,52.5
Inventory,20.9,23.4,26.9,32.1,29.5,23.0,22.6,22.2,21.0,16.3,17.9
LT_Debt,114.2,162.3,198.9,195.9,190.4,186.4,158.8,155.8,147.6,139.6,117.8
Revenue,11.6,9.9,14.3,13.6,7.4,16.0,18.5,18.3,13.1,16.8,18.3
Shares_Diluted,77.1424,16.2071,6.0825,5.5936,5.3879,5.3851,5.385,5.3849,5.3806,5.3775,5.3626
Total_Assets,100.8,87.8,190.3,190.3,186.9,206.9,196.2,195.1,191.9,190.9,192.9
Total_Liabilities,133.1,197.9,230.3,228.1,218.8,212.2,196.3,188.4,181.6,172.5,157.2
