AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,37.9,37.6,33.0,32.0,24.3,24.3,44.9,43.2
Current_Liabilities,3.8,3.9,9.9,9.7,12.7,12.2,15.1,14.9
Diluted_EPS,0.007,-0.144,-0.139,-0.052,-0.179,-2.521,-0.107,0.506
Goodwill_Intangibles,10.5,10.7,8.8,8.9,9.1,9.2,9.4,9.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,15.1,16.1,6.1,3.9,4.7,5.1,5.8,2.1
Revenue,10.9,7.9,6.1,7.7,5.1,,5.5,22.7
Shares_Diluted,15.7241,11.5899,11.3075,8.0803,6.9881,6.9784,6.9591,6.8805
Total_Assets,50.7,50.5,43.8,43.1,35.0,35.9,58.3,56.8
Total_Liabilities,19.6,20.7,19.6,18.5,39.0,38.9,45.3,44.0
