AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,114.9,133.0,91.7,89.5,84.5,95.4,118.3,69.4
Current_Liabilities,29.2,30.6,20.7,16.8,15.7,12.8,13.2,11.5
Diluted_EPS,-0.658,-0.013,-0.032,-0.682,-0.745,-0.837,0.039,-0.607
Goodwill_Intangibles,45.7,45.6,45.9,43.4,37.8,37.6,41.6,41.3
Inventory,1.1,0.3,0.1,0.1,0.1,0.1,0.0,0.0
LT_Debt,70.4,68.7,44.0,43.2,20.2,20.1,19.0,0.3
Revenue,18.0,40.4,24.5,6.0,4.7,2.9,18.7,0.0
Shares_Diluted,26.836,26.6309,26.6237,26.5951,26.1907,25.4146,25.7806,24.9708
Total_Assets,168.5,184.0,143.0,137.4,126.7,137.5,162.6,112.0
Total_Liabilities,113.0,111.8,74.6,69.5,44.6,42.5,44.3,24.3
