AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,7.8,10.3,12.8,15.4,17.6,8.4,10.0,6.7,7.8,8.8,9.9,2.7,2.9,3.7,3.9,4.4
Current_Liabilities,2.4,2.8,2.5,3.0,3.6,6.8,5.6,10.0,8.5,9.7,8.3,1.2,0.9,1.4,1.1,1.1
Diluted_EPS,-0.293,-0.147,-0.089,-0.022,-0.084,-0.231,0.06,-0.399,-1.2429999999999999,-0.599,-1.12,-0.124,-0.17,-0.12,-0.5529999999999999,-0.302
Goodwill_Intangibles,6.4,13.2,14.9,15.5,16.3,16.9,17.5,18.1,18.7,19.3,20.5,2.7,2.8,3.3,3.3,5.1
Inventory,1.1,1.7,1.8,1.9,2.1,1.5,0.9,1.1,1.3,1.4,1.8,,,,,
LT_Debt,0.0,0.0,0.0,0.0,2.4,0.0,0.4,3.0,4.3,2.0,2.8,0.0,0.0,0.0,0.0,0.0
Revenue,1.3,1.5,2.0,1.8,2.0,1.9,3.9,3.3,8.1,5.3,5.4,2.4,2.4,2.6,2.9,2.9
Shares_Diluted,30.816,30.816,30.905,30.739,26.644,17.756,6.417,5.237,5.247000000000001,5.231,5.048,5.184,5.1629999999999985,5.104,4.9333,4.8851
Total_Assets,14.6,24.2,28.6,31.7,34.9,26.7,29.1,27.2,29.3,32.0,34.9,5.9,6.3,7.6,8.0,10.5
Total_Liabilities,2.6,3.3,3.1,3.6,6.6,7.7,7.1,13.9,13.9,13.2,13.1,1.2,0.9,1.4,1.1,1.1
