AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,2067.4,2045.5,1874.5,1950.6,1851.4,2386.9,1988.7,2572.3,2089.1,2482.7,2393.1,2492.8,2279.0
Current_Liabilities,1257.8,1346.4,1151.6,1189.7,1093.0,1488.7,1032.4,1454.4,1428.8,1483.1,2669.1,1455.3,1180.8
Diluted_EPS,0.133,0.364,0.247,0.273,0.169,-0.417,0.113,0.109,0.111,0.132,-0.535,-0.165,0.3229999999999999
Goodwill_Intangibles,721.6,696.6,672.9,1367.0,697.9,707.2,705.3,704.7,1113.2,1446.0,1184.6,1223.4,1285.4
Inventory,1058.0,940.7,890.1,740.3,702.8,758.4,855.2,836.4,884.0,981.4,1226.9,1204.5,1193.9
LT_Debt,1928.2,1526.8,1374.5,1416.9,1450.6,1722.2,1740.3,683.5,823.2,1103.5,413.7,1387.5,1345.9
Revenue,2674.1,2767.7,2536.7,2579.8,2488.7,2089.8,2472.5,2218.4,2544.5,2091.2,3332.3,3489.5,3174.2
Shares_Diluted,430.5,448.0,432.0,420.0,447.0,416.5426,453.0,427.6428,487.0,397.098,348.0,363.0911,374.5847
Total_Assets,5488.0,5256.4,4900.0,4977.4,4847.5,5479.2,5198.3,4812.6,4883.5,5379.1,5441.9,5594.4,5251.6
Total_Liabilities,3237.1,2915.6,2582.3,2656.0,2609.2,3294.5,2847.6,2227.8,2361.5,2786.8,3212.4,3001.7,2700.8
