AAII_QTR_DATA,02/28/2023,11/30/2022,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013
Current_Assets,0.2,0.1,0.0,0.0,2.9,3.0,1.9,1.8
Current_Liabilities,3.9,2.4,2.7,2.7,2.7,2.2,1.7,2.0
Diluted_EPS,-0.001,0.0,0.0,-0.482,0.01,0.011,0.015,0.014
Goodwill_Intangibles,0.8,0.8,0.0,0.0,1.2,1.3,1.3,1.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,4.2,4.2,4.2,3.0,3.1,3.0
Revenue,0.8,0.7,0.0,0.0,2.1,1.5,1.4,1.1
Shares_Diluted,1783.311,1751.404,25.0,25.0,28.3831,26.9649,25.0,25.0
Total_Assets,1.8,0.9,0.0,0.0,8.8,6.7,5.7,5.7
Total_Liabilities,4.0,2.5,7.2,7.2,7.0,5.3,4.9,5.3
