AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2.0,2.2,2.6,2.0,2.7,2.0,2.3,2.4,3.3,3.6,3.6,4.8,4.6,4.3,4.4,6.5
Current_Liabilities,1.5,0.7,0.6,0.9,1.0,1.0,0.9,0.7,1.2,0.9,0.7,1.0,1.1,0.9,0.6,1.8
Diluted_EPS,-0.013,-0.009,-0.006,-0.013,-0.012,-0.011,-0.014,-0.01,-0.013999999999999999,-0.013,-0.019,0.008,0.0,-0.006999999999999999,-0.013999999999999999,0.004
Goodwill_Intangibles,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.6,1.9,1.9,1.9,1.9,1.9,1.9
Inventory,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.3,0.2,0.0,0.0,0.4,1.0,0.7,0.9,0.1,0.7,5.4,3.4,3.0,0.9,5.7
Shares_Diluted,48.8631,48.893,48.9007,48.8787,48.6559,46.2964,46.2961,46.2964,46.2964,46.4634,46.8311,46.8825,46.9289,47.0337,47.0464,47.0464
Total_Assets,3.4,3.7,4.1,3.6,4.2,3.5,3.8,4.1,5.0,5.6,5.8,6.9,6.7,6.4,6.5,8.6
Total_Liabilities,2.4,2.0,2.0,1.2,1.3,1.4,1.3,0.9,1.3,1.2,0.9,1.0,1.1,0.9,0.6,2.1
