AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,33.2,59.2,42.5,46.5,38.7,25.2,23.6,32.9,32.9,32.1,26.6,32.1,26.6,26.1,21.3,17.3
Current_Liabilities,18.8,19.6,24.8,22.8,25.0,19.7,20.2,20.3,20.3,34.9,20.5,34.9,20.5,23.7,41.9,25.6
Diluted_EPS,-2.432,,0.239,,-2.007,,-0.683,-8.598,-4.445,-7.419,12.248,-0.8059999999999999,-1.61,-2.721,-1.315,-7.853
Goodwill_Intangibles,8.4,8.4,40.0,42.3,8.3,8.6,8.9,9.2,9.2,9.4,30.5,9.4,30.5,20.6,33.0,12.6
Inventory,7.5,4.2,2.7,2.5,2.5,2.7,2.8,4.3,4.3,4.2,3.8,4.2,3.8,3.5,2.7,3.0
LT_Debt,3.1,0.4,11.9,26.5,4.4,0.7,0.2,2.9,2.9,23.9,19.8,23.9,19.8,19.6,0.9,0.0
Revenue,13.0,7.9,10.8,4.9,9.8,5.5,7.8,6.8,8.0,10.2,12.5,8.4,16.6,14.5,19.2,11.0
Shares_Diluted,12.2991,,10.1815,,7.9725,,6.356,2.3217,1.9569,1.8307,1.7772,6.9086,6.6533,6.2227,5.5796,4.5748
Total_Assets,49.5,73.2,88.8,95.9,52.9,46.5,49.9,58.9,58.9,78.5,66.6,78.5,66.6,67.2,63.1,33.6
Total_Liabilities,23.2,24.8,52.9,69.9,36.6,27.5,27.9,27.6,27.6,73.6,56.6,73.6,56.6,52.7,48.1,30.6
