AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2024.0,1960.0,1967.0,2004.0,2189.0,2049.0,2102.0,2185.0,2640.0,2529.0,2586.0,2507.0,2158.0,2073.0,2053.0,2262.0,2571.0,2544.0,2604.0
Current_Liabilities,915.0,850.0,838.0,885.0,923.0,822.0,779.0,793.0,1254.0,805.0,764.0,727.0,911.0,702.0,629.0,718.0,442.0,300.0,346.0
Diluted_EPS,0.147,-0.097,0.771,2.367,0.1,0.518,0.698,0.459,0.123,0.305,6.176,-0.0279999999999999,0.223,0.0,-0.091,-0.411,-0.2739999999999999,-0.0409999999999999,0.048
Goodwill_Intangibles,249.0,250.0,251.0,242.0,229.0,217.0,214.0,206.0,201.0,201.0,203.0,195.0,202.0,208.0,222.0,299.0,169.0,176.0,182.0
Inventory,1359.0,1278.0,1132.0,1106.0,1050.0,1048.0,1011.0,1020.0,1052.0,1137.0,1176.0,1174.0,1054.0,1131.0,1035.0,1097.0,486.0,479.0,475.0
LT_Debt,2458.0,2464.0,2463.0,2449.0,2567.0,2558.0,2675.0,2804.0,2901.0,3263.0,3424.0,3427.0,2954.0,2988.0,3067.0,3136.0,3223.0,3139.0,3143.0
Revenue,708.0,649.0,895.0,945.0,965.0,884.0,870.0,927.0,891.0,783.0,675.0,578.0,722.0,693.0,768.0,791.0,390.0,429.0,456.0
Shares_Diluted,156.641,154.387,156.948,158.448,159.577,160.336,159.02,158.959,153.928,147.717,145.067,143.465,143.596,141.96200000000005,142.278,150.686,124.296,122.974,126.302
Total_Assets,6359.0,6306.0,6159.0,6220.0,6215.0,5987.0,6043.0,6182.0,6623.0,6568.0,6476.0,5482.0,5130.0,5268.0,5157.0,5416.0,4726.0,4642.0,4714.0
Total_Liabilities,4010.0,3949.0,3888.0,3945.0,4142.0,3993.0,4093.0,4260.0,4811.0,4870.0,4925.0,4880.0,4577.0,4520.0,4490.0,4637.0,4150.0,3959.0,4007.0
