AAII_QTR_DATA,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,2250.3,1233.3,1226.0,1302.4,1338.3,1307.8,1189.0,1261.2,1326.2,1099.4,1114.1
Current_Liabilities,2361.1,1978.8,1838.3,1791.2,1922.5,1969.2,1663.3,1919.7,2087.2,2320.3,2563.4
Diluted_EPS,0.373,0.377,0.406,0.179,1.2,0.497,0.098,0.366,0.26899999999999996,0.201,0.258
Goodwill_Intangibles,13171.9,13754.8,13849.8,13673.0,13882.5,14005.3,13986.8,14048.5,14359.5,14320.8,14438.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4642.7,4641.7,4707.6,5136.5,4961.3,4874.4,5051.2,4893.5,5111.4,4889.2,4893.8
Revenue,1119.9,1107.2,1073.2,1026.6,1080.8,1120.4,1112.3,1135.5,1046.4,1067.8,1001.0
Shares_Diluted,400.8,400.6,401.1,400.1,404.1,408.6,410.9,409.3,408.0,407.2,405.1
Total_Assets,16669.6,16135.2,16233.6,16128.9,16380.1,16087.2,15903.6,16033.3,16383.4,16062.3,16206.3
Total_Liabilities,7978.2,7605.8,7640.7,8020.5,8011.1,7671.4,7668.6,7646.9,8051.1,8041.8,8314.7
