AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019
Current_Assets,222.5,266.9,362.0,355.7,424.4,406.0,502.3,376.7,95.1,,
Current_Liabilities,87.6,91.8,124.5,128.8,147.5,144.4,196.6,295.6,44.1,,
Diluted_EPS,-0.139,-0.318,-0.471,-0.579,-0.221,0.041,0.723,-0.923,-0.409,-0.509,-0.263
Goodwill_Intangibles,32.2,32.2,30.6,33.1,35.7,37.0,38.2,40.7,38.5,,
Inventory,89.8,90.0,158.6,169.6,164.7,149.1,178.2,85.5,22.3,,
LT_Debt,391.4,388.8,378.9,381.0,380.7,326.6,321.8,593.4,378.7,0.0,0.0
Revenue,22.2,41.1,42.2,44.7,126.4,118.3,109.1,139.2,13.0,23.1,11.1
Shares_Diluted,318.6829,316.4364,304.4142,254.687,254.3161,255.0735,183.2272,261.022,261.022,,
Total_Assets,392.3,441.0,568.7,574.3,659.2,644.8,711.4,515.1,184.0,,
Total_Liabilities,545.7,546.1,550.6,558.5,533.5,481.7,526.5,890.1,423.8,,
