AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,4900.0,5120.0,5964.0,5925.0,6316.0,6562.0,6063.0,6298.0,1534.7,1242.4,604.6,963.5,702.6,383.0,573.2,426.2,505.4
Current_Liabilities,4897.0,5145.0,5297.0,4978.0,5452.0,2504.0,2513.0,2470.0,476.0,771.0,688.4,415.0,383.2,389.3,402.2,261.9,217.7
Diluted_EPS,-0.575,-3.178,-2.057,-1.089,0.341,-2.029,-2.668,-6.092,-2.156,-2.253,-0.17,0.47200000000000003,0.241,0.486,-0.002,0.48200000000000004,0.47
Goodwill_Intangibles,15894.0,15945.0,15996.0,16220.0,16411.0,13964.0,14147.0,13916.0,1866.6,1873.4,2021.1,2028.6,2186.8,2362.7,2370.3,1909.7,1635.2
Inventory,47.0,44.0,42.0,45.0,41.0,41.0,44.0,49.0,17.4,17.1,18.4,17.7,19.0,20.8,20.6,15.3,14.8
LT_Debt,26191.0,26224.0,26146.0,26864.0,26212.0,26437.0,26368.0,27750.0,3646.5,3753.8,3295.1,3918.9,3983.7,4019.7,4221.1,2967.4,2190.7
Revenue,2821.0,2292.0,2591.0,2685.0,2502.0,1792.0,1651.0,1377.0,600.0,473.1,592.1,663.2,637.1,635.8,671.8,487.3,456.8
Shares_Diluted,214.0,214.0,211.0,214.0,211.0,209.0,208.0,152.0,128.0,77.954,77.7364,78.4497,78.7253,78.5891,77.4988,78.2836,78.2586
Total_Assets,36670.0,37073.0,38031.0,38962.0,38816.0,36019.0,36385.0,36239.0,6148.4,5891.2,5640.6,6081.2,6082.0,6114.5,5911.5,4477.2,3599.7
Total_Liabilities,33021.0,33288.0,33551.0,34072.0,33682.0,31406.0,31369.0,32869.0,4532.0,4951.0,4523.3,4954.5,4996.5,5051.3,4882.3,3441.0,2603.0
