AAII_QTR_DATA,07/02/2022,04/02/2022,01/01/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,10/03/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,39.0,34.3,34.8,34.3,31.4,24.1,22.9,26.9,28.9,13.7,14.3,13.7,13.5,10.1,10.8,13.2
Current_Liabilities,33.5,30.5,31.1,31.7,33.6,27.7,24.4,30.1,23.8,23.7,24.3,18.1,17.8,15.6,15.0,17.8
Diluted_EPS,1.461,0.293,0.614,1.891,0.732,1.147,-0.218,-0.542,-0.721,-0.508,0.4270000000000001,-0.159,1.122,-0.193,-0.018000000000000002,0.285
Goodwill_Intangibles,22.0,22.0,22.0,22.0,22.0,22.1,22.1,19.3,19.3,19.3,19.6,19.6,19.6,12.8,12.8,13.6
Inventory,4.0,4.2,4.4,3.5,2.2,2.2,2.4,2.6,2.7,2.8,3.2,2.2,2.3,2.0,2.1,2.1
LT_Debt,18.2,22.1,23.8,25.5,29.5,35.6,41.4,36.1,43.7,25.5,23.1,23.8,24.5,19.9,19.6,19.9
Revenue,53.2,39.6,44.0,42.8,43.0,25.8,20.3,21.8,7.2,34.0,43.5,41.7,44.8,35.3,40.5,40.6
Shares_Diluted,3.597,3.604,3.597,3.61,3.648,3.627,3.502,3.5,3.502,3.5,3.5410000000000004,3.485,3.53,3.475,3.4739999999999998,3.534
Total_Assets,182.8,156.2,158.8,161.2,162.1,160.8,158.8,153.3,157.3,143.2,147.2,94.7,89.8,79.8,80.6,84.7
Total_Liabilities,123.4,102.3,106.1,110.8,118.6,120.4,122.9,116.8,119.8,103.2,104.6,52.8,46.5,39.8,39.1,42.4
