AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,246.5,284.4,347.9,373.5,54.4,86.1,121.4,,,,
Current_Liabilities,51.7,38.6,42.4,30.4,41.6,48.4,56.0,,,,
Diluted_EPS,-0.157,-0.178,-0.231,-0.062,0.0,-0.668,-0.646,-0.588,-0.103,-0.114,-0.287
Goodwill_Intangibles,26.2,26.2,26.3,26.3,26.3,26.4,26.4,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,5.5,3.4,3.2,2.7,2.4,1.5,0.3,0.4,0.7,0.3,0.3
Shares_Diluted,69.6843,70.7921,46.4176,42.0283,42.0283,41.9714,41.9714,,,,
Total_Assets,332.4,348.6,404.2,407.2,91.1,121.2,156.2,,,,
Total_Liabilities,222.9,234.0,301.5,344.6,45.1,52.8,61.2,,,,
