AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,31.8,32.2,22.9,24.7,30.2,20.5,20.4,22.3,22.1,21.4,21.4,21.5,20.3,19.6,20.0,23.4,23.4,22.2,23.8
Current_Liabilities,3.9,3.5,6.3,7.3,8.5,11.5,11.3,10.0,9.8,11.5,11.2,9.8,10.4,8.1,9.0,12.2,12.9,11.5,12.3
Diluted_EPS,-0.044,0.375,-0.103,-0.062,0.451,0.068,-0.008,0.063,-0.011,-0.253,-0.036,-0.031,-0.054,0.011,-0.022,0.0069999999999999,-0.016,-0.034,0.026
Goodwill_Intangibles,8.4,8.6,12.5,12.9,13.4,9.2,15.7,16.2,16.5,16.8,21.4,19.6,19.8,12.3,11.8,12.4,13.0,13.0,13.5
Inventory,6.2,5.1,5.7,5.2,5.0,4.4,9.7,9.4,9.3,8.8,9.1,8.7,8.6,7.3,8.3,8.5,7.8,6.9,7.5
LT_Debt,0.0,0.0,0.0,0.0,0.3,3.3,3.6,6.9,8.9,8.9,9.3,9.3,7.3,0.0,0.0,0.0,0.0,0.0,0.4
Revenue,5.2,3.4,5.3,6.1,7.6,22.7,7.4,7.8,8.2,10.3,10.9,11.1,9.4,11.6,10.8,13.5,13.0,12.1,14.0
Shares_Diluted,21.363,21.15,21.134,21.857,22.603,22.05,22.234,24.343,21.742,21.699,21.703,21.707,21.398000000000003,21.882,20.866,21.593000000000004,20.97300000000001,20.971,21.555
Total_Assets,44.4,45.0,40.0,43.0,48.5,44.4,45.7,47.5,48.1,47.9,53.0,51.8,51.2,42.4,42.1,46.2,47.1,44.2,46.6
Total_Liabilities,4.3,3.9,6.9,7.9,9.5,15.7,17.7,20.1,22.3,22.1,22.4,21.1,20.0,9.7,10.8,14.1,14.9,12.2,13.7
