AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,16.2,13.3,13.4,14.7,16.7,18.0,15.1,14.4,13.8,12.2,9.0,12.3,14.0,12.2,9.2,9.8
Current_Liabilities,5.9,10.2,10.8,9.9,9.4,10.8,12.0,11.6,10.8,12.3,11.2,11.9,11.8,11.9,10.9,12.1
Diluted_EPS,0.334,0.469,0.456,0.43,0.468,0.994,0.463,0.473,0.451,0.505,0.307,0.36200000000000004,0.493,0.44299999999999995,0.29100000000000004,0.662
Goodwill_Intangibles,67.2,67.7,68.2,69.0,69.9,70.7,71.5,71.5,72.3,73.2,74.0,74.8,75.7,76.5,77.3,85.6
Inventory,10.3,7.3,5.4,6.0,5.6,3.5,3.0,3.6,3.1,2.9,2.8,3.0,2.8,2.4,2.6,2.3
LT_Debt,53.2,44.3,43.3,43.4,44.9,45.7,47.4,49.2,50.6,50.2,51.4,54.0,55.2,56.3,57.3,58.3
Revenue,16.4,16.5,16.5,16.4,16.5,16.5,16.3,16.3,16.1,16.2,16.3,16.2,16.5,16.0,15.8,17.2
Shares_Diluted,5.0971,5.1245,5.2215,5.2194,5.2194,5.2106,5.2074,5.2057,5.1976,5.1924,5.2218,5.1872,5.1876,5.1773,5.1884,5.1753
Total_Assets,181.4,174.6,174.7,170.3,169.9,170.2,168.6,166.9,165.1,163.8,162.2,164.1,163.3,162.4,160.2,156.3
Total_Liabilities,81.0,76.0,76.1,73.8,75.0,77.2,81.0,81.3,82.1,83.3,81.5,84.7,85.1,86.1,85.6,83.1
