AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019
Current_Assets,14.0,16.8,20.1,27.7,30.0,32.5,34.7,36.2,24.5,24.0,13.0,7.7,7.6,7.8,8.9
Current_Liabilities,4.9,5.4,4.0,6.9,5.3,5.6,4.9,4.5,7.2,7.8,7.6,7.9,6.5,7.0,7.5
Diluted_EPS,-0.139,-0.219,-0.281,-0.166,-0.146,-0.192,-0.124,-0.198,-0.077,-0.03,-0.038,-0.069,-0.046,-0.1,-0.148
Goodwill_Intangibles,38.9,37.0,36.4,38.6,8.9,9.2,9.8,10.2,15.3,15.9,16.6,16.2,15.2,15.5,15.8
Inventory,1.3,1.2,1.1,1.2,1.1,0.9,1.0,0.9,1.2,1.1,1.0,0.8,2.3,2.1,2.0
LT_Debt,4.6,4.1,0.2,0.3,0.4,0.5,0.7,1.8,2.8,3.3,4.0,1.4,0.9,1.3,1.4
Revenue,3.8,3.8,3.5,3.8,3.6,3.5,3.4,3.6,4.5,4.8,3.8,4.1,4.0,3.2,2.7
Shares_Diluted,24.9447,24.8745,24.7388,20.7562,19.4295,19.3449,19.2236,18.8609,16.9044,15.6492,14.483,13.7214,13.5989,13.5987,13.5966
Total_Assets,61.0,61.3,59.2,69.2,41.8,44.7,47.7,49.6,43.6,43.7,33.4,27.3,25.6,26.4,27.9
Total_Liabilities,15.8,15.6,10.1,13.5,6.5,7.0,6.7,7.4,11.3,12.6,13.5,12.2,11.1,11.8,12.2
