AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,154.4,155.3,168.1,184.2,172.9,161.4,142.2,242.2,225.2,221.5,123.6,111.1,83.7,80.3,79.9
Current_Liabilities,238.3,240.1,239.7,235.5,226.4,213.5,191.9,176.1,151.0,145.1,136.4,132.8,117.3,114.5,114.4
Diluted_EPS,-0.102,-0.18,-0.249,-0.141,-0.172,-0.138,-0.206,-0.085,0.056,0.048,0.075,0.062,0.065,0.079,0.104
Goodwill_Intangibles,472.8,481.3,486.8,492.3,491.7,498.7,505.3,10.0,9.5,9.7,9.4,8.9,7.1,7.5,7.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,354.7,356.5,364.8,366.6,368.1,370.2,371.6,12.1,13.0,13.7,10.4,10.8,11.4,9.5,9.6
Revenue,79.4,77.3,72.4,70.9,70.2,66.3,59.0,43.0,40.4,39.3,37.5,35.1,33.4,33.0,32.2
Shares_Diluted,52.7951,52.4083,51.4205,51.0649,50.7278,50.0726,49.6725,47.6406,52.3575,52.2465,45.8318,45.8721,44.8447,43.8593,41.7228
Total_Assets,713.3,720.7,736.0,750.5,734.0,728.7,714.1,314.2,287.2,281.4,179.8,167.8,139.3,134.6,133.3
Total_Liabilities,729.3,732.5,741.9,746.2,723.1,709.0,690.4,278.5,252.3,248.3,233.0,223.3,196.6,194.2,194.0
