AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,907.0,919.7,878.4,894.0,994.7,1088.8,1051.5,1075.8,1123.4,1086.4,1181.1,200.4,,,,,
Current_Liabilities,69.0,76.3,85.0,79.6,59.4,81.1,72.7,65.5,63.0,59.6,60.2,60.0,,,,,
Diluted_EPS,-0.008,-0.005,-0.101,-0.003,0.029,-0.096,-0.044,0.072,0.004,-0.75,-0.208,0.071,0.071,0.04,0.051,0.051,0.03
Goodwill_Intangibles,609.4,602.1,612.5,608.7,473.1,463.5,463.0,447.0,321.5,317.8,315.7,261.8,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,650.8,651.8,652.8,653.8,654.8,655.9,656.9,657.9,658.9,659.9,688.9,689.9,0.0,0.0,0.0,0.0,0.0
Revenue,184.0,184.1,187.3,191.8,203.3,213.3,195.1,176.6,160.4,153.5,140.5,123.3,133.4,113.3,101.7,91.5,81.7
Shares_Diluted,412.429,411.67,412.956,412.135,427.378,414.068,411.223,428.867,429.577,397.603,241.061,383.2225,,,,,
Total_Assets,1611.5,1604.6,1567.1,1592.0,1538.3,1607.6,1614.4,1586.9,1511.0,1470.1,1546.8,502.4,,,,,
Total_Liabilities,784.0,789.8,778.7,774.1,751.8,775.9,768.0,762.5,761.9,758.8,790.4,792.2,,,,,
