AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,391.7,390.2,467.7,562.3,642.0,698.9,580.8,644.7,666.8,510.0,590.5,798.5,356.2,,,
Current_Liabilities,154.3,163.3,178.2,175.0,163.5,170.9,186.5,211.9,200.0,217.9,206.9,225.8,171.3,,,
Diluted_EPS,-0.168,-0.188,-0.245,-0.23,-0.143,-0.075,-0.085,-0.113,-0.24600000000000002,-0.076,-0.068,-0.231,0.0,-0.053,-0.067,-0.039
Goodwill_Intangibles,10.1,9.7,9.6,7.9,8.2,7.9,,,,,,6.3,6.3,,,
Inventory,43.1,39.0,40.8,39.0,32.9,28.6,29.2,26.1,28.6,28.2,18.4,14.6,13.7,,,
LT_Debt,786.0,731.0,730.0,733.2,733.4,734.7,392.9,391.3,389.5,183.9,173.2,189.6,171.5,0.0,0.0,0.0
Revenue,125.8,151.6,126.3,137.7,174.2,199.5,184.6,168.5,107.1,196.7,196.7,180.2,373.5,177.7,128.5,119.7
Shares_Diluted,120.8184,120.1918,119.1981,118.9181,118.3441,387.5248,114.039,111.7031,109.0484,383.8557,382.7782,382.2818,382.2818,,,
Total_Assets,700.6,710.3,794.6,886.1,960.4,1012.4,884.8,941.9,965.6,847.8,885.6,1011.2,542.5,,,
Total_Liabilities,559.3,557.9,623.1,691.6,747.6,792.0,576.7,627.9,647.6,530.4,552.5,657.6,343.3,,,
