AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,13.5,15.3,4.3,12.5,1.2,1.2,1.3,1.6,1.9,1.9,1.4,2.6,0.6,0.5,,
Current_Liabilities,13.6,12.3,16.7,8.9,4.6,3.5,3.2,2.4,2.1,1.8,2.0,2.0,1.8,1.7,,
Diluted_EPS,-0.042,-0.032,-0.049,-0.052,-0.096,-0.041,-0.056,-0.075,-0.033,-0.054000000000000006,-0.11599999999999999,-0.077,-0.065,-0.109,-0.49,-0.048
Goodwill_Intangibles,36.0,36.8,37.6,39.7,,,,,,,,1.5,1.5,,,
Inventory,2.9,3.2,1.2,1.6,0.6,0.6,0.5,0.7,0.7,0.6,0.6,0.7,0.2,0.2,,
LT_Debt,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,6.7,4.0,0.9,2.8,0.6,0.6,0.7,0.7,1.1,0.4,0.7,0.3,0.1,0.1,0.1,0.2
Shares_Diluted,97.087,94.9233,90.3321,69.7575,17.4475,16.309,17.2689,16.2689,16.5144,15.4167,14.0441,12.5258,10.5437,6.1594,,
Total_Assets,62.5,65.1,50.7,54.7,1.2,1.2,1.4,1.7,3.1,3.1,2.6,4.1,2.1,0.6,,
Total_Liabilities,38.2,37.0,30.8,29.6,3.5,2.4,2.0,1.4,1.1,0.7,1.0,0.9,0.8,0.8,,
