AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,10878.6,9981.3,9515.0,8562.6,8712.9,9910.7,9965.2,11668.2,12316.5,12674.8,10960.1,8428.4,,,,,
Current_Liabilities,5496.1,4725.5,4577.1,4577.8,4031.7,4101.1,4165.8,4751.2,4913.4,4869.8,4593.8,4467.8,,,,,
Diluted_EPS,0.32,0.045,0.085,-0.222,-0.074,-0.109,-0.212,0.132,0.128,0.148,-0.034,0.026,-0.252,,-0.011,,
Goodwill_Intangibles,916.1,938.4,972.1,984.5,425.9,417.7,480.2,553.0,578.6,595.1,659.1,707.6,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2.2,682.5,723.3,0.0,0.0,0.0,0.0,0.0
Revenue,2874.0,2373.6,2494.0,1952.6,1778.4,2520.8,2564.8,3426.1,2996.7,3282.5,2975.3,4036.3,1054.2,2255.5,1862.8,1794.1,1245.4
Shares_Diluted,1217.26,1187.208,1208.07,1190.659,1189.271,1205.357,1177.918,1195.608,1197.334,774.862,1143.379,1143.379,,,,,
Total_Assets,16719.8,15497.8,15305.3,14791.8,14074.3,14218.2,14476.5,15243.9,15485.5,15101.0,13172.2,10661.2,,,,,
Total_Liabilities,6539.8,5729.7,5510.6,5361.9,4661.2,4726.0,4824.3,5408.2,5572.3,5434.0,5772.7,5662.5,,,,,
