AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,3256.1,3041.6,2946.6,2902.4,2927.4,2863.3,2811.5,2662.6,2589.7,2257.4,2394.4,1680.2,,,,,
Current_Liabilities,601.4,587.9,688.4,665.7,669.1,660.1,681.5,682.6,667.6,603.8,942.2,604.1,,,,,
Diluted_EPS,0.01,0.015,-0.06,-0.087,-0.05,-0.078,-0.052,-0.073,-0.068,-0.083,-0.518,-0.103,,,,,
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.2,198.0,197.8,297.6,0.0,0.0,0.0,0.0,0.0
Revenue,525.2,508.6,477.9,473.0,446.4,432.9,392.1,375.6,341.2,322.1,289.4,481.2,229.3,229.4,190.5,176.3,146.3
Shares_Diluted,2217.439,2090.394,2073.265,2054.799,2036.307,2012.735,1964.395,1894.606,1821.158,1792.14,1648.2,1648.2,,,,,
Total_Assets,3683.1,3461.2,3318.8,3282.3,3319.2,3247.5,3224.3,3075.7,3014.2,2690.5,2603.7,1892.4,,,,,
Total_Liabilities,959.4,895.9,932.2,933.5,954.4,956.4,976.3,1006.7,1208.2,1168.0,1352.0,1163.0,,,,,
